date,us_yield_10y,us_yield_10y_ma20,us_yield_10y_ma60,us_yield_10y_percentile_250d
2008-09-09,3.62,3.7865,3.9546666666666668,0.15
2008-09-10,3.65,3.7735,3.944666666666667,0.172
2008-09-11,3.64,3.7585,3.934833333333333,0.168
2008-09-12,3.74,3.7510000000000003,3.927833333333333,0.248
2008-09-15,3.47,3.7325000000000004,3.9153333333333333,0.03
2008-09-16,3.48,3.7155,3.9040000000000004,0.038
2008-09-17,3.41,3.6945,3.891,0.016
2008-09-18,3.54,3.682,3.881666666666667,0.09
2008-09-19,3.78,3.679,3.876,0.32
2008-09-22,3.83,3.6769999999999996,3.8720000000000003,0.388
2008-09-23,3.85,3.6800000000000006,3.869666666666667,0.424
2008-09-24,3.8,3.6805,3.8665,0.356
2008-09-25,3.88,3.686,3.8643333333333336,0.478
2008-09-26,3.85,3.689,3.862,0.43
2008-09-29,3.61,3.678,3.8556666666666666,0.15
2008-09-30,3.85,3.6835,3.8539999999999996,0.436
2008-10-01,3.77,3.6864999999999997,3.8516666666666666,0.304
2008-10-02,3.66,3.687500000000001,3.8485,0.21
2008-10-03,3.63,3.686,3.845166666666666,0.182
2008-10-06,3.48,3.6770000000000005,3.837166666666667,0.044
2008-10-07,3.5,3.6710000000000003,3.8305000000000002,0.066
2008-10-08,3.72,3.6745000000000005,3.8280000000000003,0.272
2008-10-09,3.84,3.6845,3.8258333333333336,0.44
2008-10-10,3.89,3.6919999999999993,3.8228333333333335,0.538
2008-10-14,4.08,3.7224999999999993,3.8223333333333334,0.79
2008-10-15,4.04,3.7505,3.8215,0.738
2008-10-16,3.99,3.7794999999999996,3.8190000000000004,0.688
2008-10-17,3.98,3.8015,3.8160000000000003,0.668
2008-10-20,3.91,3.808,3.814,0.574
2008-10-21,3.76,3.8045,3.8078333333333334,0.31
2008-10-22,3.65,3.7945,3.801,0.21
2008-10-23,3.63,3.786,3.7933333333333334,0.192
2008-10-24,3.76,3.7800000000000002,3.788166666666667,0.32
2008-10-27,3.79,3.7769999999999997,3.7848333333333333,0.388
2008-10-28,3.89,3.7909999999999995,3.7834999999999996,0.56
2008-10-29,3.93,3.7950000000000004,3.782666666666666,0.642
2008-10-30,4.0,3.8065000000000007,3.7819999999999996,0.742
2008-10-31,4.01,3.8239999999999994,3.7811666666666666,0.752
2008-11-03,3.96,3.8405,3.781833333333333,0.678
2008-11-04,3.81,3.857,3.7796666666666665,0.412
2008-11-05,3.73,3.8684999999999996,3.7753333333333337,0.288
2008-11-06,3.75,3.8699999999999997,3.772666666666667,0.316
2008-11-07,3.83,3.8695,3.7708333333333335,0.454
2008-11-10,3.82,3.8660000000000005,3.7696666666666663,0.434
2008-11-12,3.75,3.8495000000000004,3.7681666666666667,0.318
2008-11-13,3.84,3.8395,3.7685,0.486
2008-11-14,3.72,3.8260000000000005,3.7666666666666666,0.282
2008-11-17,3.68,3.811,3.7648333333333333,0.252
2008-11-18,3.53,3.7920000000000003,3.759666666666667,0.092
2008-11-19,3.38,3.7729999999999997,3.7515,0.014
2008-11-20,3.1,3.7455,3.7399999999999998,0.004
2008-11-21,3.2,3.724,3.730166666666667,0.008
2008-11-24,3.35,3.7034999999999996,3.7231666666666667,0.02
2008-11-25,3.11,3.6695,3.711833333333333,0.008
2008-11-26,2.99,3.6245,3.6978333333333335,0.004
2008-11-28,2.93,3.5744999999999996,3.6843333333333335,0.004
2008-12-01,2.72,3.5104999999999995,3.6678333333333333,0.004
2008-12-02,2.68,3.4440000000000004,3.6518333333333337,0.004
2008-12-03,2.67,3.3795,3.6353333333333335,0.004
2008-12-04,2.55,3.3165,3.6168333333333336,0.004
2008-12-05,2.67,3.2634999999999996,3.601,0.01
2008-12-08,2.77,3.2144999999999997,3.5863333333333336,0.024
2008-12-09,2.67,3.1565,3.5701666666666663,0.012
2008-12-10,2.69,3.1,3.5526666666666666,0.024
2008-12-11,2.64,3.0445,3.5388333333333337,0.008
2008-12-12,2.6,2.9825000000000004,3.5241666666666664,0.008
2008-12-15,2.53,2.923,3.5095,0.004
2008-12-16,2.37,2.8575000000000004,3.49,0.004
2008-12-17,2.2,2.791,3.4636666666666667,0.004
2008-12-18,2.08,2.726,3.4345,0.004
2008-12-19,2.13,2.6774999999999998,3.4058333333333333,0.008
2008-12-22,2.16,2.6255,3.3785000000000003,0.012
2008-12-23,2.18,2.567,3.3501666666666665,0.016
2008-12-24,2.2,2.5215,3.322666666666666,0.022
2008-12-26,2.16,2.48,3.2984999999999998,0.014
2008-12-29,2.13,2.44,3.2698333333333336,0.01
2008-12-30,2.11,2.4095000000000004,3.242166666666667,0.008
2008-12-31,2.25,2.3880000000000003,3.2186666666666666,0.04
2009-01-02,2.46,2.3775,3.199166666666667,0.048
2009-01-05,2.49,2.3745000000000003,3.1826666666666665,0.052
2009-01-06,2.51,2.3665,3.166166666666667,0.056
2009-01-07,2.52,2.354,3.1461666666666663,0.06
2009-01-08,2.47,2.3440000000000003,3.123333333333333,0.052
2009-01-09,2.43,2.331,3.0989999999999998,0.048
2009-01-12,2.34,2.316,3.07,0.044
2009-01-13,2.33,2.3024999999999998,3.0415,0.044
2009-01-14,2.24,2.2880000000000003,3.012333333333333,0.04
2009-01-15,2.23,2.2809999999999997,2.983166666666667,0.04
2009-01-16,2.36,2.289,2.957333333333333,0.06
2009-01-20,2.4,2.3049999999999997,2.9346666666666668,0.068
2009-01-21,2.56,2.3265000000000002,2.9165,0.104
2009-01-22,2.62,2.3495,2.899666666666667,0.112
2009-01-23,2.65,2.373,2.8811666666666667,0.12
2009-01-26,2.7,2.398,2.863,0.144
2009-01-27,2.59,2.4195,2.8413333333333335,0.108
2009-01-28,2.71,2.4485,2.821,0.152
2009-01-29,2.87,2.4865,2.8021666666666665,0.164
2009-01-30,2.87,2.5174999999999996,2.7831666666666663,0.166
2009-02-02,2.76,2.5325,2.763166666666667,0.16
2009-02-03,2.89,2.5525,2.7478333333333333,0.176
2009-02-04,2.95,2.5745,2.734833333333333,0.184
2009-02-05,2.95,2.596,2.7215,0.186
2009-02-06,3.05,2.625,2.7085,0.196
2009-02-09,3.07,2.657,2.696,0.2
2009-02-10,2.9,2.6849999999999996,2.681833333333334,0.18
2009-02-11,2.78,2.7075,2.6641666666666666,0.168
2009-02-12,2.75,2.7329999999999997,2.648,0.16
2009-02-13,2.89,2.766,2.6348333333333334,0.186
2009-02-17,2.64,2.7800000000000002,2.6199999999999997,0.122
2009-02-18,2.74,2.797,2.6093333333333333,0.164
2009-02-19,2.85,2.8115,2.605166666666667,0.184
2009-02-20,2.78,2.8194999999999997,2.5981666666666663,0.182
2009-02-23,2.78,2.8259999999999996,2.5886666666666667,0.184
2009-02-24,2.8,2.8310000000000004,2.5835000000000004,0.192
2009-02-25,2.95,2.8489999999999998,2.5828333333333333,0.228
2009-02-26,2.98,2.8625,2.583666666666667,0.236
2009-02-27,3.02,2.87,2.5886666666666667,0.244
2009-03-02,2.91,2.8720000000000003,2.5925,0.22
2009-03-03,2.93,2.8805,2.5968333333333335,0.226
2009-03-04,3.01,2.8865,2.6045,0.252
2009-03-05,2.83,2.8805,2.6071666666666666,0.196
2009-03-06,2.83,2.8745000000000003,2.608166666666667,0.198
2009-03-09,2.89,2.8665,2.6118333333333337,0.22
2009-03-10,2.99,2.8625,2.6168333333333336,0.262
2009-03-11,2.95,2.865,2.622,0.25
2009-03-12,2.89,2.8705000000000003,2.6268333333333334,0.222
2009-03-13,2.89,2.8775000000000004,2.632833333333333,0.224
2009-03-16,2.97,2.8815,2.6428333333333334,0.268
2009-03-17,3.02,2.9005,2.6565000000000003,0.29
2009-03-18,2.51,2.8890000000000002,2.6636666666666664,0.09
2009-03-19,2.61,2.877,2.671666666666667,0.12
2009-03-20,2.65,2.8705000000000003,2.6798333333333333,0.138
2009-03-23,2.68,2.8655,2.6881666666666666,0.158
2009-03-24,2.68,2.8594999999999997,2.696166666666667,0.16
2009-03-25,2.81,2.8525,2.7070000000000003,0.216
2009-03-26,2.76,2.8415,2.7175,0.194
2009-03-27,2.78,2.8295000000000003,2.728666666666667,0.21
2009-03-30,2.73,2.8205,2.736666666666667,0.184
2009-03-31,2.71,2.8095,2.7408333333333332,0.178
2009-04-01,2.68,2.793,2.744,0.162
2009-04-02,2.77,2.79,2.7483333333333335,0.214
2009-04-03,2.91,2.7939999999999996,2.7548333333333335,0.29
2009-04-06,2.95,2.7969999999999997,2.7628333333333335,0.312
2009-04-07,2.93,2.794,2.771166666666667,0.3
2009-04-08,2.86,2.7895,2.7798333333333334,0.256
2009-04-09,2.96,2.793,2.7903333333333333,0.332
2009-04-13,2.88,2.7925,2.801,0.268
2009-04-14,2.8,2.784,2.8104999999999998,0.238
2009-04-15,2.82,2.774,2.818166666666667,0.248
2009-04-16,2.86,2.7915,2.8258333333333336,0.266
2009-04-17,2.98,2.8099999999999996,2.8328333333333333,0.358
2009-04-20,2.88,2.8215,2.8371666666666666,0.282
2009-04-21,2.94,2.8345,2.8419999999999996,0.332
2009-04-22,2.98,2.8495,2.8466666666666667,0.368
2009-04-23,2.96,2.857,2.8528333333333333,0.358
2009-04-24,3.03,2.8705,2.8581666666666665,0.4
2009-04-27,2.95,2.879,2.8595,0.346
2009-04-28,3.05,2.895,2.8625,0.41
2009-04-29,3.12,2.9155,2.8684999999999996,0.428
2009-04-30,3.16,2.9395,2.8729999999999998,0.432
2009-05-01,3.21,2.9615,2.8773333333333335,0.44
2009-05-04,3.19,2.9755000000000003,2.881333333333333,0.436
2009-05-05,3.2,2.988,2.883833333333333,0.442
2009-05-06,3.18,3.0004999999999997,2.8856666666666664,0.436
2009-05-07,3.29,3.022,2.8921666666666668,0.456
2009-05-08,3.29,3.0385,2.900666666666667,0.458
2009-05-11,3.17,3.053,2.9076666666666666,0.436
2009-05-12,3.17,3.0715,2.9123333333333337,0.438
2009-05-13,3.11,3.086,2.920166666666667,0.426
2009-05-14,3.1,3.098,2.9261666666666666,0.422
2009-05-15,3.14,3.1060000000000003,2.931,0.44
2009-05-18,3.22,3.123,2.9383333333333335,0.476
2009-05-19,3.25,3.1385,2.946166666666667,0.48
2009-05-20,3.19,3.149,2.9526666666666666,0.462
2009-05-21,3.35,3.1685,2.9593333333333334,0.498
2009-05-22,3.45,3.1895000000000002,2.9671666666666665,0.512
2009-05-26,3.5,3.217,2.975166666666667,0.53
2009-05-27,3.71,3.25,2.9885,0.594
2009-05-28,3.67,3.2775,3.0008333333333335,0.588
2009-05-29,3.47,3.293,3.0085,0.518
2009-06-01,3.71,3.318,3.023166666666667,0.604
2009-06-02,3.65,3.341,3.036833333333333,0.576
2009-06-03,3.56,3.3590000000000004,3.048,0.548
2009-06-04,3.72,3.386,3.0601666666666665,0.624
2009-06-05,3.84,3.4135,3.075,0.736
2009-06-08,3.91,3.4445,3.0919999999999996,0.798
2009-06-09,3.86,3.479,3.108166666666667,0.764
2009-06-10,3.98,3.5195,3.125,0.852
2009-06-11,3.88,3.5580000000000007,3.139333333333333,0.778
2009-06-12,3.81,3.5935,3.161,0.698
2009-06-15,3.76,3.6245,3.1801666666666666,0.656
2009-06-16,3.67,3.647,3.197166666666667,0.602
2009-06-17,3.68,3.6685000000000003,3.2138333333333335,0.61
2009-06-18,3.86,3.7020000000000004,3.2335,0.782
2009-06-19,3.79,3.7239999999999993,3.2498333333333336,0.694
2009-06-22,3.72,3.7375,3.2658333333333336,0.634
2009-06-23,3.65,3.745,3.280333333333333,0.582
2009-06-24,3.72,3.7455,3.296833333333333,0.64
2009-06-25,3.55,3.7394999999999996,3.3108333333333335,0.548
2009-06-26,3.52,3.742,3.3248333333333333,0.54
2009-06-29,3.51,3.732,3.3371666666666666,0.54
2009-06-30,3.53,3.726,3.3474999999999997,0.55
2009-07-01,3.55,3.7254999999999994,3.3575000000000004,0.562
2009-07-02,3.51,3.715,3.367166666666667,0.542
2009-07-06,3.52,3.6990000000000003,3.3781666666666665,0.55
2009-07-07,3.47,3.6769999999999996,3.386666666666667,0.52
2009-07-08,3.33,3.6504999999999996,3.3941666666666666,0.496
2009-07-09,3.44,3.6235,3.4048333333333334,0.516
2009-07-10,3.32,3.5955,3.4131666666666667,0.496
2009-07-13,3.38,3.5739999999999994,3.4218333333333333,0.514
2009-07-14,3.5,3.561,3.4305000000000003,0.556
2009-07-15,3.63,3.559,3.443,0.616
2009-07-16,3.59,3.5544999999999995,3.4538333333333338,0.604
2009-07-17,3.67,3.5449999999999995,3.465333333333333,0.668
2009-07-20,3.61,3.536,3.476166666666667,0.61
2009-07-21,3.5,3.525,3.4840000000000004,0.558
2009-07-22,3.58,3.5214999999999996,3.4945,0.608
2009-07-23,3.72,3.5214999999999996,3.505666666666667,0.718
2009-07-24,3.7,3.529,3.5153333333333334,0.696
2009-07-27,3.75,3.5405,3.525166666666667,0.752
2009-07-28,3.72,3.5509999999999997,3.533666666666667,0.724
2009-07-29,3.69,3.559,3.5420000000000003,0.696
2009-07-30,3.67,3.565,3.5498333333333334,0.682
2009-07-31,3.52,3.5655,3.5555000000000003,0.58
2009-08-03,3.66,3.5725000000000002,3.5616666666666665,0.674
2009-08-04,3.7,3.5840000000000005,3.5685,0.714
2009-08-05,3.8,3.6075000000000004,3.579,0.834
2009-08-06,3.79,3.625,3.5893333333333333,0.82
2009-08-07,3.89,3.6534999999999997,3.6023333333333336,0.934
2009-08-10,3.8,3.6745000000000005,3.614,0.84
2009-08-11,3.71,3.685,3.6235,0.726
2009-08-12,3.72,3.6895,3.6318333333333332,0.75
2009-08-13,3.59,3.6895000000000002,3.6375,0.618
2009-08-14,3.55,3.6835,3.6435000000000004,0.604
2009-08-17,3.48,3.6770000000000005,3.6456666666666666,0.548
2009-08-18,3.51,3.6774999999999998,3.6466666666666665,0.576
2009-08-19,3.45,3.6710000000000003,3.6458333333333335,0.53
2009-08-20,3.42,3.656,3.641,0.524
2009-08-21,3.56,3.649,3.6391666666666667,0.63
2009-08-24,3.48,3.6355000000000004,3.639333333333333,0.558
2009-08-25,3.45,3.6220000000000008,3.635,0.536
2009-08-26,3.44,3.6094999999999997,3.6315000000000004,0.53
2009-08-27,3.47,3.5995000000000004,3.6300000000000003,0.554
2009-08-28,3.46,3.5965,3.625666666666667,0.548
2009-08-31,3.4,3.5835,3.618333333333333,0.52
2009-09-01,3.38,3.5675,3.6094999999999997,0.516
2009-09-02,3.29,3.5420000000000003,3.6,0.492
2009-09-03,3.33,3.5190000000000006,3.5891666666666664,0.506
2009-09-04,3.45,3.4970000000000008,3.5820000000000003,0.558
2009-09-08,3.47,3.4805,3.5763333333333334,0.58
2009-09-09,3.48,3.469,3.5716666666666663,0.6
2009-09-10,3.36,3.4509999999999996,3.5665,0.52
2009-09-11,3.34,3.4385,3.5608333333333335,0.512
2009-09-14,3.42,3.432,3.5535,0.55
2009-09-15,3.47,3.4314999999999998,3.5481666666666665,0.592
2009-09-16,3.48,3.4300000000000006,3.5441666666666665,0.612
2009-09-17,3.42,3.4285000000000005,3.5403333333333338,0.548
2009-09-18,3.49,3.432,3.5365000000000006,0.624
2009-09-21,3.49,3.4285000000000005,3.5355,0.626
2009-09-22,3.46,3.4274999999999998,3.5345,0.582
2009-09-23,3.44,3.4269999999999996,3.533333333333333,0.56
2009-09-24,3.4,3.425,3.5311666666666666,0.542
2009-09-25,3.34,3.4184999999999994,3.5276666666666667,0.514
2009-09-28,3.31,3.411,3.5243333333333333,0.5
2009-09-29,3.31,3.4065,3.5208333333333335,0.502
2009-09-30,3.31,3.403,3.518166666666666,0.504
2009-10-01,3.21,3.3989999999999996,3.5161666666666664,0.478
2009-10-02,3.24,3.3945,3.5128333333333335,0.488
2009-10-05,3.24,3.3839999999999995,3.5115000000000003,0.49
2009-10-06,3.27,3.3739999999999997,3.5096666666666665,0.5
2009-10-07,3.21,3.3604999999999996,3.504833333333333,0.48
2009-10-08,3.27,3.3560000000000003,3.4988333333333332,0.506
2009-10-09,3.4,3.3590000000000004,3.4956666666666663,0.584
2009-10-13,3.34,3.3550000000000004,3.4901666666666666,0.552
2009-10-14,3.45,3.354,3.4875,0.628
2009-10-15,3.49,3.3545000000000003,3.487333333333333,0.688
2009-10-16,3.43,3.3549999999999995,3.4848333333333334,0.608
2009-10-19,3.41,3.3510000000000004,3.4796666666666667,0.596
2009-10-20,3.35,3.344,3.473833333333333,0.564
2009-10-21,3.42,3.342,3.4683333333333333,0.61
2009-10-22,3.44,3.342,3.4636666666666667,0.63
2009-10-23,3.51,3.3475,3.4606666666666666,0.734
2009-10-26,3.59,3.3600000000000003,3.4593333333333334,0.792
2009-10-27,3.49,3.3689999999999998,3.458833333333333,0.71
2009-10-28,3.44,3.3754999999999997,3.4551666666666665,0.632
2009-10-29,3.53,3.3864999999999994,3.4523333333333337,0.768
2009-10-30,3.41,3.3965000000000005,3.4458333333333333,0.602
2009-11-02,3.45,3.407,3.440166666666667,0.658
2009-11-03,3.5,3.4199999999999995,3.4336666666666664,0.738
2009-11-04,3.57,3.435,3.4298333333333337,0.808
2009-11-05,3.57,3.4530000000000003,3.4275,0.81
2009-11-06,3.54,3.4665,3.4245,0.788
2009-11-09,3.52,3.4725,3.4233333333333333,0.77
2009-11-10,3.5,3.4805,3.4225000000000003,0.74
2009-11-12,3.45,3.4805,3.4219999999999997,0.66
2009-11-13,3.43,3.4775,3.420666666666667,0.626
2009-11-16,3.33,3.4725,3.4186666666666663,0.544
2009-11-17,3.33,3.4685,3.4171666666666667,0.546
2009-11-18,3.36,3.4690000000000003,3.4138333333333337,0.582
2009-11-19,3.35,3.4655,3.411666666666667,0.574
2009-11-20,3.36,3.4615,3.4101666666666666,0.584
2009-11-23,3.37,3.4545000000000003,3.409,0.588
2009-11-24,3.32,3.441,3.4065,0.53
2009-11-25,3.28,3.4305,3.4034999999999997,0.5
2009-11-27,3.21,3.4190000000000005,3.4003333333333337,0.466
2009-11-30,3.21,3.403,3.3975,0.464
2009-12-01,3.28,3.3965000000000005,3.3973333333333335,0.498
2009-12-02,3.32,3.3899999999999997,3.3971666666666667,0.528
2009-12-03,3.39,3.3845,3.3961666666666663,0.596
2009-12-04,3.48,3.38,3.396333333333333,0.724
2009-12-07,3.44,3.3735,3.3956666666666666,0.646
2009-12-08,3.4,3.3665,3.396333333333333,0.594
2009-12-09,3.45,3.3630000000000004,3.3981666666666666,0.67
2009-12-10,3.49,3.3625,3.3993333333333333,0.74
2009-12-11,3.55,3.3674999999999997,3.4006666666666665,0.818
2009-12-14,3.56,3.374,3.402,0.828
2009-12-15,3.6,3.3875,3.405,0.856
2009-12-16,3.61,3.4015,3.4069999999999996,0.858
2009-12-17,3.5,3.4085,3.407166666666667,0.742
2009-12-18,3.55,3.4184999999999994,3.408666666666667,0.804
2009-12-21,3.69,3.4349999999999996,3.4128333333333334,0.898
2009-12-22,3.76,3.4545000000000003,3.418833333333333,0.95
2009-12-23,3.77,3.4769999999999994,3.426,0.952
2009-12-24,3.82,3.504,3.4345,0.972
2009-12-28,3.85,3.536,3.4435,0.976
2009-12-29,3.82,3.5665,3.452,0.966
2009-12-30,3.8,3.5925000000000002,3.4618333333333333,0.952
2009-12-31,3.85,3.6189999999999998,3.472,0.974
2010-01-04,3.85,3.6420000000000003,3.482166666666666,0.972
2010-01-05,3.77,3.6565,3.4905,0.926
2010-01-06,3.85,3.6769999999999996,3.5011666666666668,0.97
2010-01-07,3.85,3.6995000000000005,3.510833333333333,0.968
2010-01-08,3.83,3.7185,3.5180000000000002,0.952
2010-01-11,3.85,3.7364999999999995,3.5265,0.966
2010-01-12,3.74,3.746,3.5313333333333334,0.892
2010-01-13,3.8,3.758,3.5364999999999998,0.926
2010-01-14,3.76,3.7659999999999996,3.5420000000000003,0.896
2010-01-15,3.7,3.7704999999999997,3.5468333333333333,0.84
2010-01-19,3.73,3.782,3.553166666666667,0.88
2010-01-20,3.68,3.7885000000000004,3.5574999999999997,0.818
2010-01-21,3.62,3.785,3.5604999999999998,0.78
2010-01-22,3.62,3.778,3.5623333333333336,0.778
2010-01-25,3.66,3.7725,3.5635,0.794
2010-01-26,3.65,3.7640000000000002,3.5661666666666667,0.784
2010-01-27,3.66,3.7545,3.5698333333333334,0.792
2010-01-28,3.68,3.7475,3.5723333333333334,0.816
2010-01-29,3.63,3.739,3.576,0.766
2010-02-01,3.68,3.7305,3.5798333333333336,0.814
2010-02-02,3.67,3.7215,3.582666666666667,0.796
2010-02-03,3.73,3.7195,3.585333333333333,0.878
2010-02-04,3.62,3.7080000000000006,3.5861666666666663,0.744
2010-02-05,3.59,3.6949999999999994,3.587,0.718
2010-02-08,3.62,3.6845,3.5886666666666667,0.742
2010-02-09,3.67,3.6755000000000004,3.5914999999999995,0.79
2010-02-10,3.72,3.6744999999999997,3.5959999999999996,0.86
2010-02-11,3.73,3.6710000000000003,3.601,0.876
2010-02-12,3.69,3.6675000000000004,3.607,0.812
2010-02-16,3.66,3.6655,3.6125,0.758
2010-02-17,3.74,3.6660000000000004,3.6188333333333333,0.882
2010-02-18,3.79,3.6714999999999995,3.6261666666666668,0.912
2010-02-19,3.78,3.6795,3.633166666666667,0.904
2010-02-22,3.8,3.6885,3.6403333333333334,0.924
2010-02-23,3.69,3.69,3.6465000000000005,0.794
2010-02-24,3.7,3.6925,3.6535,0.806
2010-02-25,3.64,3.6915,3.6606666666666667,0.712
2010-02-26,3.61,3.6879999999999997,3.667333333333333,0.68
2010-03-01,3.61,3.687,3.6728333333333336,0.678
2010-03-02,3.62,3.684,3.677833333333333,0.692
2010-03-03,3.63,3.682,3.681833333333334,0.704
2010-03-04,3.61,3.6759999999999997,3.6839999999999997,0.668
2010-03-05,3.69,3.6794999999999995,3.6881666666666666,0.788
2010-03-08,3.72,3.686,3.6935,0.838
2010-03-09,3.71,3.6905,3.6978333333333335,0.814
2010-03-10,3.73,3.6935000000000002,3.701833333333333,0.858
2010-03-11,3.73,3.694,3.7048333333333336,0.856
2010-03-12,3.71,3.693,3.707333333333333,0.804
2010-03-15,3.71,3.694,3.709166666666667,0.802
2010-03-16,3.66,3.694,3.71,0.704
2010-03-17,3.65,3.6895,3.7125,0.686
2010-03-18,3.68,3.684,3.7146666666666666,0.744
2010-03-19,3.7,3.6799999999999997,3.714833333333333,0.78
2010-03-22,3.67,3.6734999999999998,3.7133333333333334,0.716
2010-03-23,3.69,3.6734999999999998,3.712,0.758
2010-03-24,3.84,3.6805,3.7123333333333335,0.95
2010-03-25,3.91,3.694,3.7133333333333334,0.994
2010-03-26,3.86,3.7064999999999997,3.714,0.976
2010-03-29,3.88,3.72,3.715333333333333,0.982
2010-03-30,3.88,3.7329999999999997,3.7158333333333333,0.98
2010-03-31,3.84,3.7435,3.7156666666666665,0.932
2010-04-01,3.89,3.7575000000000003,3.7176666666666667,0.986
2010-04-02,3.96,3.771,3.7195000000000005,0.996
2010-04-05,4.01,3.7855,3.722166666666667,1.0
2010-04-06,3.98,3.7990000000000004,3.7246666666666663,0.994
2010-04-07,3.89,3.807,3.7253333333333334,0.972
2010-04-08,3.91,3.8160000000000003,3.7281666666666666,0.98
2010-04-09,3.9,3.8254999999999995,3.7298333333333336,0.972
2010-04-12,3.87,3.8335,3.7316666666666665,0.944
2010-04-13,3.84,3.8425,3.734,0.898
2010-04-14,3.88,3.854,3.7365000000000004,0.95
2010-04-15,3.86,3.8629999999999995,3.7395,0.93
2010-04-16,3.79,3.8675000000000006,3.7423333333333333,0.838
2010-04-19,3.83,3.8755,3.745833333333333,0.878
2010-04-20,3.82,3.882,3.7485,0.868
2010-04-21,3.77,3.8785000000000003,3.7505,0.812
2010-04-22,3.8,3.873,3.7528333333333332,0.846
2010-04-23,3.84,3.872,3.7554999999999996,0.888
2010-04-26,3.83,3.8695,3.7588333333333335,0.872
2010-04-27,3.71,3.8609999999999998,3.759333333333333,0.704
2010-04-28,3.8,3.8589999999999995,3.7615,0.836
2010-04-29,3.76,3.8525,3.762,0.782
2010-04-30,3.69,3.839,3.7631666666666663,0.648
2010-05-03,3.72,3.8244999999999996,3.7653333333333334,0.724
2010-05-04,3.63,3.8069999999999995,3.7655000000000003,0.534
2010-05-05,3.58,3.7915,3.7640000000000002,0.462
2010-05-06,3.41,3.7664999999999997,3.7588333333333335,0.196
2010-05-07,3.45,3.7440000000000007,3.754166666666667,0.264
2010-05-10,3.57,3.729,3.7521666666666667,0.452
2010-05-11,3.56,3.715,3.7505,0.438
2010-05-12,3.56,3.6990000000000003,3.7475,0.436
2010-05-13,3.55,3.6835,3.7434999999999996,0.414
2010-05-14,3.44,3.6659999999999995,3.7378333333333336,0.216
2010-05-17,3.47,3.6479999999999997,3.7323333333333335,0.282
2010-05-18,3.38,3.6260000000000003,3.7271666666666667,0.136
2010-05-19,3.36,3.6055,3.7215,0.118
2010-05-20,3.25,3.5780000000000003,3.7149999999999994,0.028
2010-05-21,3.2,3.5459999999999994,3.7081666666666666,0.004
2010-05-24,3.23,3.5159999999999996,3.701833333333333,0.024
2010-05-25,3.18,3.4895000000000005,3.6945,0.004
2010-05-26,3.21,3.46,3.6875,0.02
2010-05-27,3.34,3.439,3.683,0.114
2010-05-28,3.31,3.4200000000000004,3.6766666666666667,0.074
2010-06-01,3.29,3.3985,3.6695,0.066
2010-06-02,3.35,3.3845000000000005,3.6635,0.136
2010-06-03,3.39,3.375,3.6578333333333335,0.178
